KURUMLAR LİSTE,,,,,,,,,
IL_ADI,ILCE_ADI,KURUM_ADI,ADRES,TEL,FAX,MERNIS_ADRES_KODU,WEB_ADRES,KURUM_TUR_ADI,KURUM_TUR_KODU
İSTANBUL,SULTANGAZİ,HÜSEYİN ERSU İLKOKULU,MALKOÇOĞLU MAH. 307. SK. KAT:1 BLOK NO: 45 İÇ KAPI NO: 1 SULTANGAZİ / İSTANBUL,(212) 594 77 76,(212) 619 48 41,1965155748,huseyinersuilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,İSMETPAŞA İLKOKULU,İSMETPAŞA MAH. 142. SK. NO: 55/2 SULTANGAZİ / İSTANBUL,(212) 668 69 01,(212) 668 69 00,3256620661,ismetpasailkokulum.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,İSTİKLAL İLKOKULU,75. YIL MAH. CUMHURİYET CAD. İSTİKLAL İLKOKULU NO: 32-34 SULTANGAZİ / İSTANBUL,(212) 536 03 36,(212) 419 21 69,5474486007,sultangaziistiklalilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,İVAT TURHAN İLKOKULU,SULTANÇİFTLİĞİ MAH. 30. SK. İVAT TURHAN İLKÖĞRETİM OKULU BLOK NO: 9-1 İÇ KAPI NO: A SULTANGAZİ / İSTANBUL,(212) 594 13 32,(212) 667 83 19,2337449066,ivatturhanilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,MEHMETCİK İLKOKULU,YUNUS EMRE MAH. 1383/1. SK. MEHMETÇIK ILKOKULU BLOK NO: 14-2 İÇ KAPI NO: 1 SULTANGAZİ / İSTANBUL,(212) 536 47 19,(212) 650 20 19,1686470871,sultangazimehmetcikilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,MELAHAT ÖZTOPRAK İLKOKULU,50. YIL MAH. 2038. SK. MELAHAT ÖZTOPRAK ORTAOKULU NO: 1/2B SULTANGAZİ / İSTANBUL,(212) 476 33 98,(212) 476 33 99,5469206691,melahatoztoprakio.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,MEVLANA İLKOKULU,ESENTEPE MAH. 2854. SK. NO: 34-36 İÇ KAPI NO: 1 SULTANGAZİ / İSTANBUL,(212) 594 20 09,(212) 594 20 10,1079591093,sultangazimevlanailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,NADİDE-AHMET TÜTÜNCÜOĞLU İLKOKULU,YAYLA MAH. OKUL YOLU CAD. NO: 27-1 İÇ KAPI NO: 1 SULTANGAZİ / İSTANBUL,(212) 595 17 78,(212) 595 17 87,2122019975,nadideahmettutuncuogluilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,NURETTİN UZUN İLKOKULU,ESKİ HABİPLER MAH. VEFA POYRAZ CAD. NO: 9 SULTANGAZİ / İSTANBUL,(212) 595 11 45,(212) 595 26 99,2440009161,nurettinuzunilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,ORGENERAL EŞREF BİTLİS İLKOKULU,SULTANÇİFTLİĞİ MAH. 9. SK. EŞREF BİTLİS İLKÖĞRETİM BLOK NO: 4 İÇ KAPI NO: 1 SULTANGAZİ / İSTANBUL,(212) 476 55 57,(212) 476 55 59,1253549685,orgeneralesrefbitlis.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,ORHANGAZİ İLKOKULU,50. YIL MAH. ORHAN GAZİ CAD. ORHANGAZİ İLKOKULU SİTESİ NO: 90 İÇ KAPI NO: 1 SULTANGAZİ / İSTANBUL,(212) 594 11 35,(212) 594 11 59,3066428701,sultangaziorhangazi.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,SULTAN ALPARSLAN İLKOKULU,YUNUS EMRE MAH. 565/2. SK. B BLOK NO: 5B SULTANGAZİ / İSTANBUL,(212) 536 36 44,(212) 536 36 44,3876707070,sultangazisultanalparslanio.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,SULTANGAZİ İLKOKULU,ESENTEPE MAH. 2391/2. SK. SULTANGAZİ İÖO BLOK NO: 54 İÇ KAPI NO: 2 SULTANGAZİ / İSTANBUL,(212) 606 04 08,(212) 475 01 91,2883730653,sultangaziilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,ŞEHİT ENGİN TİLBAÇ İLKOKULU,CEBECİ MAH. S CAD. ŞEHİT ENGİN TİRBAÇ İLKOKULU BLOK NO: 46/2 İÇ KAPI NO: 1 SULTANGAZİ / İSTANBUL,(212) 475 80 74,(212) 475 78 76,2590305179,sehitengintilbacilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,ŞEHİT TEĞMEN ALİ YILMAZ İLKOKULU,ZÜBEYDE HANIM MAH. 1478. SK. ŞEHİT TEĞMEN ALİ YILMAZ İLKOKULU BLOK NO: 21-2 İÇ KAPI NO: 1 SULTANGAZİ / İSTANBUL,(212) 650 01 90,(212) 650 75 45,2612240974,sehittegmenaliyilmazilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,YUNUS EMRE İLKOKULU,UĞUR MUMCU MAH. 2138. SK. NO: 1/2 İÇ KAPI NO: 1 SULTANGAZİ / İSTANBUL,(212) 594 24 85,(212) 594 26 01,1343576466,yunusemreilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,ZÜBEYDE HANIM İLKOKULU,ZÜBEYDE HANIM MAH. 1293/2. SK. NO: 5/1 İÇ KAPI NO: 1 SULTANGAZİ / İSTANBUL,(212) 419 19 61,(212) 419 19 61,2703101275,zbeydehanimilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,125 YIL İLKOKULU,HABİBLER MAH. A-1 CAD. NO: 50-1 İÇ KAPI NO: A SULTANGAZİ / İSTANBUL,(212) 595 06 57,(212) 595 06 57,2582541153,sultangazi125ilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,50 YIL İLKOKULU,50. YIL MAH. 2165. SK. NO: 4-6 SULTANGAZİ / İSTANBUL,(212) 594 11 17,(212) 594 79 06,5296839433,50yililkokulusultangazi.meb.k12.tr,İlkokul,225
İSTANBUL,SULTANGAZİ,75 YIL İLKOKULU,UĞUR MUMCU MAH. 2338. SK. 75. YIL İLKOKUL BLOK NO: 2 SULTANGAZİ / İSTANBUL,(212) 476 08 08,(212) 476 08 09,1659479149,sultangazi75yililkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİLE,AHMETLİ YAHŞİ BEY İLKOKULU,AHMETLİ MAH. BAKİ SK. NO: 3 ŞİLE / İSTANBUL,(216) 731 39 49,,1139288920,sileyahsibeyilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİLE,BALİBEY İLKOKULU,ÇAVUŞ MAH. BAĞLAR YOLU SK. NO: 5 İÇ KAPI NO: 1 ŞİLE / İSTANBUL,(216) 711 44 83,(216) 711 44 83,2432515696,silebalibey.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİLE,KANAN İLKOKULU,AĞVA MERKEZ MAH. ŞİLE CAD. KANAN İLKOKULU BLOK NO: 16/1 İÇ KAPI NO: 1 ŞİLE / İSTANBUL,(216) 721 80 09,(216) 721 80 09,1069361135,kananilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİLE,NECDA MORALIGİL İLKOKULU,DOĞANCILI MAH. İSKELE BOYU CAD. NO: 13 İÇ KAPI NO: 1 ŞİLE / İSTANBUL,(216) 737 42 10,(216) 737 46 22,3009446943,necdamoraligililkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİLE,ŞEHİT ÖĞRETMEN HÜSEYİN AYDEMİR İLKOKULU,DEĞİRMENÇAYIRI MAH. ELEŞLİ CAD. NO: 43 ŞİLE / İSTANBUL,(216) 733 61 91,(216) 733 61 91,5085728219,sehitogretmenhuseyinaydemirio.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİLE,ŞEHİT SERKAN ANGAY İLKOKULU,TEKE MAH. AKTEPE CAD. NO: 54-1 ŞİLE / İSTANBUL,(216) 729 22 46,(216) 729 22 46,2438245728,sehitserkanangayilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİLE,ÜVEZLİ YILDIZ AYTAMAN İLKOKULU,ÜVEZLİ MAH. ŞEHNAZ SK. NO: 8 ŞİLE / İSTANBUL,(216) 735 25 33,(216) 735 25 33,3570407993,yldzaytamanilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİŞLİ,FERİKÖY NECDET KOTİL İLKOKULU,PAŞA MAH. KAHRAMANBEY SK. FERİKÖY NECDET KOTİL İ.Ö.O BLOK NO: 2 İÇ KAPI NO: 1 ŞİŞLİ / İSTANBUL,(212) 247 52 41,(212) 219 02 17,1955529431,ferikoynkilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİŞLİ,FUAT SOYLU İLKOKULU,MAHMUT ŞEVKET PAŞA MAH. SPOR SK. FUAT SOYLU ILK ORTA OKULU BLOK NO: 37A ŞİŞLİ / İSTANBUL,(212) 256 40 72,(212) 361 62 73,1089758211,fuatsoyluilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİŞLİ,GÜLBAĞ SELİM SIRRI TARCAN İLKOKULU,GÜLBAHAR MAH. GÜLBAHAR CAD. NO: 8 ŞİŞLİ / İSTANBUL,(212) 211 86 19,(212) 212 05 78,1906030943,gulbagsst.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİŞLİ,GÜLSEN MUSTAFA MUZURİ İLKOKULU,FULYA MAH. HÜSEYİN CAHİT YALÇIN SK. NO: 15 İÇ KAPI NO: 1 ŞİŞLİ / İSTANBUL,(212) 211 04 13,(212) 213 06 40,3945105728,gulsenmustafamuzuriio.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİŞLİ,HALİDE EDİP ADIVAR İLKOKULU,H.EDİP ADIVAR MAH. HALİDE EDİP ADIVAR CAD. H.E.A.OKULU BLOK NO: 40 ŞİŞLİ / İSTANBUL,(212) 222 65 13,(212) 222 65 14,3252112838,sislihalideedipadivar.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİŞLİ,HANDAN ZİYA ÖNİŞ İLKOKULU,KUŞTEPE MAH. YONCALI SK. BILGI ÜNIVERSITESI BLOK NO: 31 İÇ KAPI NO: 2 ŞİŞLİ / İSTANBUL,(212) 217 71 82,(212) 217 78 24,2208420923,handanziyaonis.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİŞLİ,HARBİYE İLKOKULU,İNÖNÜ MAH. PAPA RONCALLİ SK. NO: 63 ŞİŞLİ / İSTANBUL,(212) 247 43 49,(212) 234 25 33,2783801851,harbiyeilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİŞLİ,HÜSEYİN AVNİ KURŞUN İLKOKULU,H.RIFAT PAŞA MAH. OKATANLAR CAD. FATMA KURŞUN ANA SINIFI BLOK NO: 1 İÇ KAPI NO: 1 ŞİŞLİ / İSTANBUL,(212) 220 35 26,(212) 220 37 74,2532710080,huseyinavnikursunio.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİŞLİ,KUVAYİ MİLLİYE İLKOKULU,FERİKÖY MAH. BOZKURT CAD. NO: 142 İÇ KAPI NO: 1 ŞİŞLİ / İSTANBUL,(212) 247 43 50,(212) 230 43 76,2152622698,sislikuvayimilliyeilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİŞLİ,MAREŞAL FEVZİ ÇAKMAK PAKMAYA İLKOKULU,ESENTEPE MAH. SAĞLAM FİKİR SK. M.F.C ILK.OGR BLOK NO: 7-1 İÇ KAPI NO: 1 ŞİŞLİ / İSTANBUL,(212) 217 96 02,(212) 217 96 01,1129382394,sislimaresalfevzi.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİŞLİ,MECİDİYE ŞEHİT FAHRETTİN YAVUZ İLKOKULU,MECİDİYEKÖY MAH. MECİDİYE KUYU SK. MECİDİYE ŞEHİT FAHRETTİN YAVUZ İLKOKULU BLOK NO: 13 İÇ KAPI NO: 1 ŞİŞLİ / İSTANBUL,(212) 213 74 21,(212) 217 75 08,2218651285,sislimecidiye.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİŞLİ,MUSTAFA SARIGÜL İLKOKULU,İZZETPAŞA MAH. GÜL 3 SK. IZZETPASA I.O.O BLOK NO: 1 ŞİŞLİ / İSTANBUL,(212) 291 78 85,(212) 224 66 47,1763835855,mustafasarigulilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİŞLİ,NİLUFER HATUN İLKOKULU,TEŞVİKİYE MAH. ŞAKAYIK SK. NİLÜFER HATUN İ.Ö.O BLOK NO: 50 İÇ KAPI NO: 1 ŞİŞLİ / İSTANBUL,(212) 224 84 84,(212) 224 84 84,2766402420,niluferhatunilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİŞLİ,RESNELİ NİYAZİ BEY İLKOKULU,19 MAYIS MAH. FULYA BAYIRI SK. R.NIYAZI ILKOGR BLOK NO: 6 İÇ KAPI NO: A ŞİŞLİ / İSTANBUL,(212) 217 10 15,(212) 216 96 71,2016162006,resneliniyazibeyilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİŞLİ,SAİT ÇİFTÇİ İLKOKULU,TEŞVİKİYE MAH. ŞAKAYIK SK. SAİT ÇİFTÇİOKUL BLOK NO: 10 ŞİŞLİ / İSTANBUL,(212) 247 15 18,(212) 232 09 41,1069358982,saitciftci.meb.k12.tr,İlkokul,225
İSTANBUL,ŞİŞLİ,TALATPAŞA İLKOKULU,CUMHURİYET MAH. SADIK ŞENDİL SK. TALATPAŞA İLKOKULU BLOK NO: 54/1 ŞİŞLİ / İSTANBUL,(212) 247 72 35,(212) 296 93 54,5074659607,sislitalatpasailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,AHMET REFİK ORAL İLKOKULU,FATİH MAH. AVŞAR SK. NO: 12 TUZLA / İSTANBUL,(216) 482 72 40,(216) 482 57 23,1488445147,ahmetrefikoral.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,ATATÜRK İLKOKULU,POSTANE MAH. ÖYKÜ SK. TUZLA ATATÜRK İLKOKULU NO: 3 İÇ KAPI NO: 1 TUZLA / İSTANBUL,(216) 395 62 16,(216) 446 12 51,1263752568,tuzlaataturk.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,AYDINLI İLKOKULU,AYDINLI MAH. FİRUZ SK. AYDINLI ILK OKULU BLOK NO: 27 TUZLA / İSTANBUL,(216) 393 10 43,(216) 393 19 02,2174854618,aydinli.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,BARBAROS İLKOKULU,POSTANE MAH. RAUF ORBAY CAD. A1 SİTESİ NO: 290A1 İÇ KAPI NO: 1 TUZLA / İSTANBUL,(216) 395 88 61,(216) 395 87 84,2630231773,tuzlabarbaros.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,BİNALİ YILDIRIM İLKOKULU,AYDINLI MAH. İNAL SK. NO: 3 TUZLA / İSTANBUL,,,5243418968,767447.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,CEMİL TÜRKER İLKOKULU,TEPEOREN MAH. SÜLEYMANİYE BUL. OKUL SİTESİ NO: 2 İÇ KAPI NO: 1 TUZLA / İSTANBUL,(216) 304 11 29,(216) 304 11 29,1178255475,cemilturkerio.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,ÇAĞRIBEY İLKOKULU,POSTANE MAH. İSTASYON CAD. NO: 69/1 İÇ KAPI NO: 2 TUZLA / İSTANBUL,(216) 446 55 57,,2511440089,cagribeyilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,FARABİ İLKOKULU,YAYLA MAH. ŞİNASİ DURAL CAD. FARABİ İLKÖĞRETİM OKULU BLOK NO: 50 İÇ KAPI NO: 1 TUZLA / İSTANBUL,(216) 395 80 24,(216) 395 80 23,1752736239,farabiilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,FATİH SULTAN MEHMET İLKOKULU,ŞİFA MAH. ZAFER CAD. NO: 43 TUZLA / İSTANBUL,,,5375323226,768010.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,GAZİ MUSTAFA PAŞA İLKOKULU,AKFIRAT MAH. 2. CAD. NO: 21 İÇ KAPI NO: 1 TUZLA / İSTANBUL,(216) 439 10 26,,1837933488,tuzlagazimustafapasailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,HACIOĞULLARI HİLMİ SONAY İLKOKULU,İSTASYON MAH. HATBOYU CAD. HACIOĞULLARI HİLMİ SONAY İL BLOK NO: 59 İÇ KAPI NO: 1 TUZLA / İSTANBUL,(216) 447 00 41,(216) 395 12 51,1768935775,hhsonayilk.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,İHSAN - HAYRİYE HÜRDOĞAN İLKOKULU,AYDINLI MAH. YANKI SK. İHSAN HAYRİYE HÜRDOĞAN İ.Ö.O BLOK NO: 3 TUZLA / İSTANBUL,(216) 393 27 42,(216) 393 32 55,1280252030,tuzlaihhurdogan.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,MEVLANA İLKOKULU,ORTA MAH. ERKILIÇ SK. MEVLANA İLKÖĞRETİM OKULU SİTESİ NO: 41 İÇ KAPI NO: 1 TUZLA / İSTANBUL,(216) 304 02 69,(216) 304 02 68,2032027027,tuzlamevlanaio.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,MİMAR SİNAN İLKOKULU,MİMAR SİNAN MAH. ALTAY SK. MİMAR SİNAN İLK Ö. O. BLOK NO: 15 TUZLA / İSTANBUL,(216) 423 36 83,(216) 423 53 94,5359067724,tuzlamimarsinan.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,ORD.PROF.DR.CAHİT ARF İLKOKULU,EVLİYA ÇELEBİ MAH. ZÜBEYDE HANIM SK. NO: 6 TUZLA / İSTANBUL,(216) 446 88 34,(216) 446 88 33,3232023766,cahitarf.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,ORHANLI İLKOKULU,ORHANLI MAH. İRFAN CAD. NO: 1 TUZLA / İSTANBUL,(216) 394 32 46,(216) 394 47 47,2549209787,orhanliilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,OSMANGAZİ İLKOKULU,AYDINLI MAH. MUTLU SK. OSMANGAZI İLKÖĞRETIM OKULU BLOK NO: 12/2 İÇ KAPI NO: 1 TUZLA / İSTANBUL,(216) 393 28 18,(216) 393 28 18,2470312360,tuzlaosmangaziilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,PEYAMİ SAFA İLKOKULU,İÇMELER MAH. ANKARA CAD. NO: 55 İÇ KAPI NO: 1 TUZLA / İSTANBUL,(216) 392 70 13,,2038026734,tuzlapeyamisafa.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,TAPDUK EMRE İLKOKULU,ŞİFA MAH. MİHMANDAR SK. TAPDUK EMRE İLKÖĞRETİM OKULU BLOK NO: 5 İÇ KAPI NO: 1 TUZLA / İSTANBUL,(216) 423 16 22,(216) 423 16 24,2321217354,tapdukemre.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,TOKİ ORUÇ REİS İLKOKULU,AYDINLI MAH. ERDEMLİ SK. İLKÖĞRETİM BİNASI (TOKİ) SİTESİ NO: 3 İÇ KAPI NO: 1 TUZLA / İSTANBUL,(216) 673 35 99,(216) 673 36 00,3261415487,tokiorucreis.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,TUZLA EMLAK KONUT CEMİL MERİÇ İLKOKULU,AYDINLI MAH. İLTERİŞ SK. EMLAKKONUT OKUL SİTESİ - BLOK NO: 3 İÇ KAPI NO: 1 TUZLA / İSTANBUL,(216) 290 36 18,(216) 290 36 18,3560208310,tuzlaemlakkonutcmio.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,ULUBATLI HASAN İLKOKULU,AYDINLI MAH. SADRAZAM SK. ULUBATLI HASAN ILK VE ORTA OKULU BLOK NO: 22 İÇ KAPI NO: 1 TUZLA / İSTANBUL,(216) 393 18 79,(216) 393 18 79,2552209641,tuzlaulubatlihasan.meb.k12.tr,İlkokul,225
İSTANBUL,TUZLA,ZÜBEYDE HANIM İLKOKULU,AYDINTEPE MAH. SEVİM SK. ZÜBEYDE HANIM İÖO BLOK NO: 2 İÇ KAPI NO: 1 TUZLA / İSTANBUL,(216) 494 27 37,(216) 494 27 32,3150422057,tuzlazubeydeio.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,AHMET CEVDET PAŞA İLKOKULU,ATATÜRK MAH. BAHÇEVANLAR SK. AHMET CEVDET PAŞA OKULU BLOK NO: 15/1 İÇ KAPI NO: 1 ÜMRANİYE / İSTANBUL,(216) 335 18 65,(216) 443 16 20,2391146798,umraniyeahmetcevdetpasailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,ARİF NİHAT ASYA İLKOKULU,ATAKENT MAH. REŞİT PAŞA CADDESİ BADEM SK. NO:1 ÜMRANİYE / İSTANBUL,(216) 328 60 77,(216) 335 07 30,1682572530,umrarifnihatasya.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,BİLGE SOYAK İLKOKULU,SİTE MAH. ŞELALE CAD. BİLGE SOYAK İLKÖĞRETİM OKULU BLOK NO: 5 İÇ KAPI NO: 1 ÜMRANİYE / İSTANBUL,(216) 533 23 00,(216) 533 23 00,1512144450,bilgesoyaki.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,CAN GÜR İLKOKULU,AŞAĞI DUDULLU MAH. TEMAŞA SK. NO: 13 ÜMRANİYE / İSTANBUL,,,5285083209,772246.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,DAVUT AKİDİL İLKOKULU,YUKARI DUDULLU MAH. DİVAN CAD. NO: 8 ÜMRANİYE / İSTANBUL,(216) 527 03 74,(216) 527 03 74,2201821556,davutakidililkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,EMİNE KOÇULU İLKOKULU,ALTINŞEHİR MAH. BEZİRGAN SK. EMINE KOÇULU ILKOKULU BLOK NO: 16 ÜMRANİYE / İSTANBUL,(216) 364 44 48,(216) 365 56 78,2574109142,eminekoculuio.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,EMRULLAH TURANLI İLKOKULU,ÇAMLIK MAH. KAHRAMAN SK. EMRULLAH TURANLI İLOKULU NO: 17 İÇ KAPI NO: 1 ÜMRANİYE / İSTANBUL,(216) 365 01 60,(216) 365 01 61,2089025254,emrullahturanliilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,ESENŞEHİR ŞEHİT YILMAZ ERCAN İLKOKULU,ESENŞEHİR MAH. MURADİYE SK. NO: 110 ÜMRANİYE / İSTANBUL,(216) 499 40 66,(216) 499 40 66,3519131001,esensehir.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,FATİH İLKOKULU,ÇAKMAK MAH. MİMOZA SK. NO: 4 İÇ KAPI NO: 1 ÜMRANİYE / İSTANBUL,(216) 594 82 72,(216) 594 82 73,1399379567,umraniyefatihilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,GENÇ OSMAN İLKOKULU,ATAKENT MAH. TÜRKLER CAD. GENC OSMAN ILK OGRETIM OKULU BLOK NO: 43 İÇ KAPI NO: 1 ÜMRANİYE / İSTANBUL,(216) 335 48 25,(216) 412 28 58,2135855621,umraniyegencosmanilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,HASAN ÖZAYDIN İLKOKULU,ALTINŞEHİR MAH. MENDERES SK. NO: 68 ÜMRANİYE / İSTANBUL,,,5062790034,hasanozaydinilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,HASAN TAHSİN İLKOKULU,ESENEVLER MAH. ÇAMLI SK. NO: 8 İÇ KAPI NO: 1 ÜMRANİYE / İSTANBUL,(216) 335 16 76,(216) 412 79 76,3609710409,hasantahsin.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,HAŞİM İŞCAN İLKOKULU,İNKILAP MAH. HAŞİM İŞCAN SK. NO: 1 İÇ KAPI NO: 1 ÜMRANİYE / İSTANBUL,(216) 631 19 51,(216) 632 48 59,1122495961,hasimiscan.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,HEKİMBAŞI ŞEHİT ONUR KILIÇ İLKOKULU,HEKİMBAŞI MAH. OKUL CAD. NO: 12 İÇ KAPI NO: 1 ÜMRANİYE / İSTANBUL,(216) 332 29 59,(216) 308 50 03,2382115653,hekimbasiilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,İNKILAP İLKOKULU,ELMALIKENT MAH. KARACA SK. NO: 1 İÇ KAPI NO: 1 ÜMRANİYE / İSTANBUL,(216) 631 41 70,(216) 631 41 64,1921030985,inkilapilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,İSTANBUL FİNANSKENT İLKOKULU,FİNANSKENT MAH. FİNANS CAD. NO: 3 ÜMRANİYE / İSTANBUL,,,3039734847,775281.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,İSTANBUL TİCARET ODASI İLKOKULU,ADEM YAVUZ MAH. GAZİ MUSTAFA KEMAL CAD. NO: 26 İÇ KAPI NO: 1 ÜMRANİYE / İSTANBUL,(216) 611 97 67,(216) 611 72 49,1052859913,umraniyeitoilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,MEHMET AKİF İLKOKULU,MEHMET AKİF MAH. ŞEFAAT SK. NO: 9 ÜMRANİYE / İSTANBUL,(216) 499 33 12,(216) 313 48 05,5327570270,umraniyemehmetakif.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,MEHMET ALİ YILMAZ İLKOKULU,ATATÜRK MAH. GÜNEŞ SK. NO: 33 ÜMRANİYE / İSTANBUL,(216) 523 44 43,(216) 523 53 23,1875432260,mehmetaliyilmazio.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,MUSTAFA VASIF KARSLIGİL İLKOKULU,NECİP FAZIL MAH. KARSLIGİL SK. MUSTAFA VASIF KARSLIGİL İLKÖĞR BLOK NO: 1A ÜMRANİYE / İSTANBUL,(216) 364 49 04,(000) 000 00 00,1254153362,mvk.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,NECMETTİN ÖZTÜRK İLKOKULU,YAMANEVLER MAH. ALEMDAĞ CAD. NECMETTIN ÖZTÜRK İLKOKULU NO: 137 ÜMRANİYE / İSTANBUL,,,1978085619,774495.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,NURETTİN TOPÇU İLKOKULU,PARSELLER MAH. KARADENİZ CAD. NURETTİN TOPÇU İLKOKULU NO: 88 ÜMRANİYE / İSTANBUL,(216) 610 19 50,(216) 610 19 51,2125055737,nurettintopcuilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,ÜMRANİYE,ŞEHİT AHMET KILIÇARSLAN İLKOKULU,İSTİKLAL MAH. DEMİR SK. NO: 7 ÜMRANİYE / İSTANBUL,(216) 335 19 96,(216) 328 28 17,1789335252,ahmetkilicarslanilkokulu.meb.k12.tr,İlkokul,225
